Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1986","1986","1000 USD","336677","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1987","1987","1000 USD","334048","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1988","1988","1000 USD","358691","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1989","1989","1000 USD","344727","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1990","1990","1000 USD","365509","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1991","1991","1000 USD","365345","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1992","1992","1000 USD","368849","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1993","1993","1000 USD","366905","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1994","1994","1000 USD","364715","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1995","1995","1000 USD","364674","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1996","1996","1000 USD","352393","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1997","1997","1000 USD","282024","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1998","1998","1000 USD","206477","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","1999","1999","1000 USD","292977","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2000","2000","1000 USD","287500","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2001","2001","1000 USD","269514","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2002","2002","1000 USD","298970","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2003","2003","1000 USD","339212","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2004","2004","1000 USD","355586","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2005","2005","1000 USD","349598","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2006","2006","1000 USD","405893","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2007","2007","1000 USD","485180","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2008","2008","1000 USD","464987","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2009","2009","1000 USD","468910","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2010","2010","1000 USD","538349","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2011","2011","1000 USD","592072","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2012","2012","1000 USD","905758","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2013","2013","1000 USD","668937","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2014","2014","1000 USD","720533","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2015","2015","1000 USD","835408","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2016","2016","1000 USD","955939","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2017","2017","1000 USD","963448","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2018","2018","1000 USD","1048535","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2019","2019","1000 USD","1155688","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2020","2020","1000 USD","1203893","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","1000 USD","1261462","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2022","2022","1000 USD","1415701","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","1961","1961","1000 USD","205640","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","1962","1962","1000 USD","197631","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","1963","1963","1000 USD","196376","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","1964","1964","1000 USD","180032","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","1965","1965","1000 USD","176197","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","1966","1966","1000 USD","178096","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","1967","1967","1000 USD","199348","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","1968","1968","1000 USD","189003","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","1969","1969","1000 USD","182604","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","1970","1970","1000 USD","189003","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","1971","1971","1000 USD","194788","E","Estimated value"
